sgRNA,Gene,Endura,Addgene
sg_54809,TPO,103.04421170444178,70.8082693012563
sg_36660,PCNX,116.48476105719506,93.06229679593686
sg_49873,TACR2,57.246784280245436,66.76208248404166
sg_15518,F11R,133.40989727918065,115.3163242906174
sg_54767,TPCN2,303.6568557473888,354.0413465062815
sg_5078,C10orf99,103.54200982861782,93.06229679593686
sg_51897,TMEM132B,222.5157615066931,258.95595630173733
sg_18024,GALNS,156.30861099127884,159.8243792799785
sg_45179,SLC28A3,173.23374721326445,169.93984632301513
sg_47456,SLITRK5,197.62585529789075,186.12459359187372
sg_5657,C2orf43,409.68785619688686,414.7341487645012
sg_4051,B3GAT1,390.7715274781971,428.89580262475243
sg_55238,TRPM2,350.44987941993725,301.44091788249114
sg_57127,VSIG10L,297.1854801331002,345.9489728718522
sg_28660,MARK4,416.1592318111755,398.5494014956426
sg_2031,AMIGO1,222.5157615066931,232.65574198984214
sg_41744,RTP3,395.74950871995753,380.34156081817673
sg_49605,SYNPR,369.36620813862703,368.20300036653276
sg_10147,CNTD1,116.9825591813711,155.77819246276385
sg_41119,RNGTT,149.8372353769902,161.84747268858584
sg_11841,CYP20A1,273.788968296826,360.11062673210347
sg_37821,PLAU,133.9076954033567,145.66272541972725
sg_14260,EIF3L,160.2909959846872,165.89365950580049
sg_3324,ATP11C,206.08842340888356,184.10150018326638
sg_52338,TMEM176A,145.3570522594058,236.7019288070568
sg_38819,PRLR,182.69191157260934,186.12459359187372
sg_4003,B3GALNT1,92.09265297256874,84.96992316150757
sg_15696,FAIM3,337.50712819136004,295.3716376566691
sg_39200,PSMD2,338.5027244397121,352.0182530976742
sg_33644,OR10H5,102.54641358026574,97.10848361315149
sg_54386,TNFRSF18,138.38787852094114,111.27013747340276
sg_20670,GRIN3A,159.79319786051116,260.97904971034467
sg_10742,CPD,240.93429210120686,182.07840677465907
sg_48474,SRCAP,76.66091112311128,145.66272541972725
sg_2090,ANG,582.9216034101513,554.3275939584065
sg_45415,SLC30A4,176.71833408249677,180.05531336605173
sg_33684,OR10P1,186.17649844184166,115.3163242906174
sg_2359,AOC2,198.62145154624284,234.67883539844945
sg_18914,GK,417.1548280595276,428.89580262475243
sg_33320,OGFOD3,243.92108084626315,285.25617061363255
sg_35618,OTOF,346.4674944265289,358.08753332349613
sg_47978,SORCS3,223.51135775504522,173.98603314022978
sg_22891,IGSF6,89.6036623516885,127.45488474226134
sg_52269,TMEM170B,295.19428763639604,329.76422560299363
sg_20938,GUSB,67.70054488794243,86.99301657011489
sg_4485,BDNF,924.9089147190957,882.0687261527928
sg_44535,SLC22A17,388.28253685731687,327.7411321943863
sg_28132,LYPD2,188.66548906272192,188.14768700048103
sg_5266,C16orf52,87.61246985498431,105.20085724758079
sg_15703,FAIM3,415.1636355628234,275.1407035705959
sg_1888,ALG9,267.3175926825374,256.93286289313
sg_14984,EPSTI1,227.4937427484536,295.3716376566691
sg_33681,OR10P1,63.71815989453405,40.46186817214646
sg_55689,TSSK1B,47.78861992090054,48.554241806575746
sg_895,ACTN4,152.8240241220465,171.96293973162244
sg_36139,PARVG,246.90786959131944,178.03221995744443
sg_51758,TMEM117,334.52033944630375,305.48710469970575
sg_46990,SLC7A14,172.7359490890884,149.7089122369419
sg_53213,TMEM260,150.33503350116627,82.94682975290024
sg_20808,GRN,275.28236266935414,238.7250222156641
sg_4002,B3GALNT1,186.17649844184166,271.09451675338124
sg_5285,C16orf58,86.11907548245617,58.66970884961236
sg_1578,AGPAT5,260.3484189440727,190.17078040908837
sg_26447,LGI2,213.05759714734822,210.40171449516157
sg_40563,RHBDL2,250.8902545847278,265.0252365275593
sg_47855,SMYD4,45.79742742419634,56.64661544100504
sg_11863,CYP2A13,509.24748103209635,647.3898907543434
sg_30675,MUSK,84.62568110992802,89.01610997872221
sg_31817,NLGN4X,338.00492631553607,224.56336835541285
sg_19820,GPR155,219.0311746374608,263.00214311895195
sg_11874,CYP2A7,343.97850380564864,360.11062673210347
sg_57798,XPNPEP2,198.62145154624284,186.12459359187372
sg_15732,FAM132A,413.17244306611923,378.3184674095694
sg_51468,TMCO4,261.3440151924248,182.07840677465907
sg_20371,GPSM2,359.4102456551061,333.81041242020825
sg_15277,ESYT1,604.8247208738974,615.0203962166262
sg_19093,GLT8D1,166.2645734747998,254.90976948452268
sg_18708,GINM1,291.21190264298764,273.1176101619886
sg_1473,ADRB3,51.77100491430891,34.39258794632449
sg_4489,BDNF,201.60824029129913,171.96293973162244
sg_23132,IL18R1,212.06200089899613,210.40171449516157
sg_35114,OR6C3,130.92090665830042,80.92373634429292
sg_30861,N4BP2L2,151.8284278736944,145.66272541972725
sg_46720,SLC5A2,115.48916480884296,84.96992316150757
sg_39467,PTH2R,63.71815989453405,62.71589566682701
sg_18445,GDPD3,117.48035730554714,89.01610997872221
sg_43039,SERPINB2,95.57723984180107,165.89365950580049
sg_56863,VDAC1,252.38364895725596,198.26315404351763
sg_44862,SLC25A38,151.33062974951835,173.98603314022978
sg_21085,HAS3,41.81504243078797,48.554241806575746
sg_14959,EPO,224.5069540033973,232.65574198984214
sg_55370,TSC2,90.5992586000406,125.43179133365402
sg_50569,TEX29,73.67412237805499,54.623522032397716
sg_30132,MPZL1,447.02271551009045,497.68097851740146
sg_31435,NDUFC2,297.68327825727624,311.5563849255277
sg_50797,THBS1,203.59943278800333,194.21696722630298
sg_51960,TMEM136,755.6575524992397,598.8356489477676
sg_36699,PCNXL4,148.34384100446206,169.93984632301513
sg_905,ACVR1,245.91227334296732,263.00214311895195
sg_47466,SLMAP,124.4495310440118,58.66970884961236
sg_30078,MPO,744.2081956431906,637.2744237113067
sg_30798,MYLK,562.0140821947573,481.49623124854287
sg_22857,IGSF11,213.55539527152428,222.5402749468055
sg_55380,TSC2,317.0974051001421,341.90278605463755
sg_6892,CCKAR,268.8109870550655,309.5332915169204
sg_59137,IGHG2,194.63906655283446,202.30934086073228
sg_28750,MBOAT2,134.40549352753274,109.24704406479543
sg_2190,ANKRD32,305.15025011991696,479.47313783993553
sg_15389,EVI2A,180.70071907590514,159.8243792799785
sg_14569,EMP3,137.8900803967651,188.14768700048103
sg_20330,GPRC5B,161.78439035721536,184.10150018326638
sg_14591,EMR3,160.78879410886327,129.47797815086867
sg_26944,LNPEP,163.2777847297435,218.49408812959086
sg_23009,IL12RB1,159.29539973633513,153.75509905415655
sg_14593,EMR3,108.5199910703783,133.5241649680833
sg_25580,KIRREL,159.79319786051116,125.43179133365402
sg_58588,FAM19A1,547.080138469476,538.1428466895479
sg_393,ABCG1,86.11907548245617,86.99301657011489
sg_2087,ANAPC1,198.62145154624284,224.56336835541285
sg_49490,SV2C,87.61246985498431,64.73898907543433
sg_5104,C11orf83,193.64347030448238,212.4248079037689
sg_2743,ARHGAP26,142.37026351434952,202.30934086073228
sg_43451,SHISA6,188.66548906272192,137.57035178529796
sg_20398,GRAMD1A,140.37907101764532,186.12459359187372
sg_33866,OR1C1,125.4451272923639,93.06229679593686
sg_45771,SLC35F4,76.16311299893523,64.73898907543433
sg_23363,IL4R,66.70494863959033,74.85445611847095
sg_3293,ATP10D,139.8812728934693,178.03221995744443
sg_35540,OSBPL5,125.94292541653995,188.14768700048103
sg_27689,LRRC8C,144.3614560110537,167.9167529144078
sg_1814,ALG12,339.0005225638882,394.503214678428
sg_16249,FAM73A,102.54641358026574,74.85445611847095
sg_34448,OR4D1,171.24255471656025,131.50107155947597
sg_5232,C15orf48,290.7141045188116,339.87969264603026
sg_6743,CCDC109B,124.4495310440118,178.03221995744443
sg_14248,EIF2AK3,374.8419875045636,356.06443991488885
sg_39471,PTH2R,128.92971416159622,115.3163242906174
sg_25452,KIAA1467,262.83740956495296,281.2099837964179
sg_44140,SLC16A4,105.03540420114597,82.94682975290024
sg_13655,DRD5,429.1019830397527,451.14983011943303
sg_35436,OR9Q1,455.98308174525926,354.0413465062815
sg_51688,TMEM109,271.29997767594574,210.40171449516157
sg_30404,MS4A6A,200.11484591877098,218.49408812959086
sg_32439,NOTCH2,187.17209469019377,129.47797815086867
sg_37901,PLEKHG4B,111.00898169125854,80.92373634429292
sg_23597,INTS2,258.85502457154456,246.8173958500934
sg_20314,GPRC5A,538.6175703584831,457.219110345255
sg_6191,CACNA2D2,108.5199910703783,84.96992316150757
sg_38478,PPAN,336.5115319430079,392.48012126982064
sg_27352,LRMP,51.77100491430891,36.41568135493181
sg_37843,PLBD1,244.4188789704392,244.79430244148608
sg_50424,TEDDM1,190.15888343525003,242.77120903287874
sg_32765,NRG3,147.84604288028603,153.75509905415655
sg_37639,PKD2,197.62585529789075,178.03221995744443
sg_6571,CASD1,261.84181331660085,315.6025717427424
sg_56587,URGCP,71.18513175717476,78.9006429356856
sg_14367,ELOVL5,30.86348369891493,14.16165386025126
sg_47701,SMIM22,91.09705672421664,153.75509905415655
sg_46010,SLC38A5,69.69173738464661,91.03920338732954
sg_49331,SULF1,348.4586869232331,301.44091788249114
sg_5178,C14orf1,271.29997767594574,252.88667607591537
sg_25701,KLK8,106.03100044949807,107.22395065618811
sg_32952,NT5C3A,174.22934346161654,182.07840677465907
sg_52388,TMEM179,136.39668602423694,95.08539020454418
sg_14810,EPHA10,245.91227334296732,210.40171449516157
sg_5872,C6orf136,293.7008932638679,256.93286289313
sg_4336,BAX,138.88567664511717,178.03221995744443
sg_58977,OR5H15,364.88602502104266,384.38774763539135
sg_28814,MC4R,171.7403528407363,285.25617061363255
sg_43305,SGCG,184.68310406931352,224.56336835541285
sg_32781,NRK,385.2957481122606,473.4038576141136
sg_48182,SPI1,792.9924118124433,744.4983743674949
sg_48937,STARD3NL,37.334859313203545,26.300214311895196
sg_37253,PHTF2,46.29522554837239,40.46186817214646
sg_19301,GPAA1,262.83740956495296,295.3716376566691
sg_7596,CD55,92.09265297256874,82.94682975290024
sg_50813,THBS3,95.07944171762502,121.38560451643937
sg_58478,ZP1,481.3707860782377,560.3968741842284
sg_53534,TMEM5,314.1106163550858,372.24918718374744
sg_8097,CDH8,153.32182224622255,200.28624745212497
sg_8351,CEACAM8,279.7625457869386,309.5332915169204
sg_47576,SMG9,213.05759714734822,123.4086979250467
sg_36154,PBXIP1,21.903117463746078,48.554241806575746
sg_28867,MCOLN1,49.779812417604724,42.48496158075378
sg_49910,TAF1B,224.00915587922125,283.2330772050252
sg_32209,nontargeting,173.73154533744048,186.12459359187372
sg_11516,CUX1,117.48035730554714,135.54725837669062
sg_50643,TGFB1,232.96952211439012,343.9258794632449
sg_6812,CCDC167,130.42310853412437,127.45488474226134
sg_37492,PIGU,128.92971416159622,133.5241649680833
sg_15667,FAF2,256.8638320748404,277.16379697920325
sg_42824,SEMA4G,286.7317195254032,307.5101981083131
sg_31291,NDST3,99.0618267110334,161.84747268858584
sg_48857,ST8SIA1,348.9564850474091,380.34156081817673
sg_14682,ENPP6,69.69173738464661,46.53114839796843
sg_8128,CDHR2,86.61687360663223,115.3163242906174
sg_50173,TBC1D19,113.49797231213877,76.87754952707827
sg_43855,SLC12A4,403.71427870677434,386.4108410439987
sg_51234,TM9SF1,187.6698928143698,283.2330772050252
sg_50151,TAZ,121.96054042313158,111.27013747340276
sg_6540,CANX,351.9432737924654,509.81953896904537
sg_7507,CD40LG,126.93852166489205,105.20085724758079
sg_1871,ALG6,159.79319786051116,200.28624745212497
sg_58206,ZDHHC24,91.09705672421664,123.4086979250467
sg_41465,RPL9,114.99136668466691,157.8012858713712
sg_7897,CDH1,227.99154087262963,327.7411321943863
sg_56006,TXNDC15,209.07521215393984,184.10150018326638
sg_30555,MTNR1A,113.99577043631481,123.4086979250467
sg_51694,TMEM110,260.84621706824873,202.30934086073228
sg_18849,GJC1,130.42310853412437,82.94682975290024
sg_27686,LRRC8B,38.82825368573168,56.64661544100504
sg_44,AARS,214.55099151987636,234.67883539844945
sg_8208,CDON,239.44089772867872,254.90976948452268
sg_47278,SLCO1C1,519.7012416397934,449.1267367108257
sg_51659,TMEM107,345.4718981781768,430.9188960333598
sg_29671,MINOS1,337.50712819136004,283.2330772050252
sg_44345,SLC19A3,379.81996874632404,515.8888191948673
sg_57842,XXYLT1,211.06640465064402,186.12459359187372
sg_41183,ROR1,305.648048244093,317.6256651513497
sg_16345,FAS,226.49814650010148,216.47099472098355
sg_868,ACTB,159.79319786051116,188.14768700048103
sg_22994,IL12A,116.9825591813711,155.77819246276385
sg_5957,C9orf89,261.84181331660085,337.8565992374229
sg_53646,TMEM63C,27.876694953858646,32.369494537717166
sg_44689,SLC23A2,311.12382761002954,343.9258794632449
sg_40310,REEP6,314.60841447926185,224.56336835541285
sg_9296,CLDN16,279.7625457869386,250.86358266730804
sg_44729,SLC24A3,81.63889236487175,103.17776383897346
sg_12187,DAGLB,239.93869585285478,238.7250222156641
sg_45208,SLC29A2,180.2029209517291,135.54725837669062
sg_28974,MDK,85.62127735828012,105.20085724758079
sg_44430,SLC20A1,184.1853059451375,204.33243426933961
sg_17012,FLG2,149.33943725281418,208.37862108655426
sg_50898,TIMD4,302.1634613748607,271.09451675338124
sg_55976,TVP23C-CDRT4,58.74017865277357,60.692802258219686
sg_44919,SLC25A45,241.43209022538292,218.49408812959086
sg_26891,LMLN,296.6876820089241,240.74811562427143
sg_21990,HSD17B12,305.15025011991696,368.20300036653276
sg_27180,LRAT,126.93852166489205,202.30934086073228
sg_1346,ADIPOR1,295.69208576057207,275.1407035705959
sg_27082,LPCAT4,260.3484189440727,337.8565992374229
sg_42709,SELT,192.15007593195423,206.35552767794692
sg_11181,CSF3R,138.88567664511717,173.98603314022978
sg_27623,LRRC4C,170.7447565923842,149.7089122369419
sg_35044,OR5M3,117.9781554297232,117.33941769922473
sg_45150,SLC27A5,334.52033944630375,331.78731901160097
sg_42908,SEPP1,473.903814215597,418.78033558171586
sg_12923,DISP1,32.85467619561912,48.554241806575746
sg_26331,LEPR,102.04861545608968,84.96992316150757
sg_24576,KCNH1,125.94292541653995,145.66272541972725
sg_4821,BRINP2,456.48087986943534,432.9419894419671
sg_31713,NKAIN1,139.8812728934693,167.9167529144078
sg_30698,MXRA7,238.94309960450266,267.0483299361666
sg_47841,SMPDL3B,595.8643546387285,602.8818357649823
sg_35531,OS9,176.2205359583207,184.10150018326638
sg_15009,ERAP1,230.97832961768592,208.37862108655426
sg_50059,TAS2R31,90.10146047586456,78.9006429356856
sg_40729,RNASEK-C17orf49,35.8414649406754,38.438774763539136
sg_5817,C5orf15,425.6173961705204,453.1729235280403
sg_3714,ATP6V0C,120.46714605060343,46.53114839796843
sg_6508,CAMLG,361.89923627598637,299.4178244738838
sg_40276,REEP3,303.6568557473888,289.30235743084717
sg_22162,HTATIP2,197.62585529789075,254.90976948452268
sg_21323,HGF,61.22916927365381,76.87754952707827
sg_59,AATK,424.12400179799226,380.34156081817673
sg_53106,TMEM253,533.6395891167226,588.7201819047309
sg_34806,OR52K2,568.983255933222,588.7201819047309
sg_19540,GPR113,260.3484189440727,311.5563849255277
sg_16164,FAM3A,236.45410898362243,299.4178244738838
sg_25111,KCNQ3,70.18953550882266,76.87754952707827
sg_17249,FOLH1,350.94767754411333,360.11062673210347
sg_33287,OCLN,238.94309960450266,242.77120903287874
sg_51949,TMEM134,114.49356856049087,157.8012858713712
sg_42267,SCN7A,262.3396114407769,347.97206628045956
sg_58358,ZMYND11,154.31741849457464,125.43179133365402
sg_47615,SMIM13,47.29082179672449,82.94682975290024
sg_19361,GPC3,149.33943725281418,238.7250222156641
sg_5608,C20orf26,537.1241759859549,550.2814071411918
sg_676,ACE,231.973925866038,267.0483299361666
sg_50260,TBC1D5,213.55539527152428,279.18689038781054
sg_20596,GRIK4,115.48916480884296,123.4086979250467
sg_29048,MEGF9,230.97832961768592,198.26315404351763
sg_35960,PANX3,146.3526485077579,155.77819246276385
sg_40215,RCN3,101.05301920773759,141.6165386025126
sg_15257,ESPL1,213.55539527152428,143.63963201111991
sg_46039,SLC38A8,114.99136668466691,52.60042862379039
sg_750,ACKR3,169.25136221985605,186.12459359187372
sg_57220,VTI1A,239.44089772867872,133.5241649680833
sg_10232,CNTNAP3,52.26880303848496,62.71589566682701
sg_47482,SLN,46.79302367254844,20.23093408607323
sg_19073,GLRB,87.11467173080827,70.8082693012563
sg_54613,TNXB,349.4542831715852,434.96508285057445
sg_19276,GP5,390.27372935402104,410.68796194728657
sg_518,ABHD6,343.4807056814726,358.08753332349613
sg_2647,AQP5,599.3489415079608,590.7432753133382
sg_56056,TYW1,262.83740956495296,196.24006063491032
sg_26781,LMAN1,67.70054488794243,28.32330772050252
sg_39798,PTTG1IP,122.45833854730762,147.68581882833456
sg_41100,RNF5,113.99577043631481,91.03920338732954
sg_37075,PF4,334.0225413221277,228.6095551726275
sg_21823,HRH1,332.0313488254235,331.78731901160097
sg_12572,DENND4B,532.6439928683706,495.6578851087941
sg_15611,FAAH2,291.70970076716367,242.77120903287874
sg_38004,PLP1,197.62585529789075,250.86358266730804
sg_22769,IGFALS,228.48933899680569,226.58646176402016
sg_57106,VRK2,277.2735551660583,311.5563849255277
sg_40352,RER1,143.86365788687766,125.43179133365402
sg_10121,CNR2,173.23374721326445,242.77120903287874
sg_12681,DFNB31,613.7850871090662,600.8587423563749
sg_43190,SFTPC,284.74052702869903,424.8496158075378
sg_15202,ERVFRD-1,432.58656990898504,467.33457738829156
sg_55378,TSC2,209.07521215393984,234.67883539844945
sg_37674,PKHD1,72.6785261297029,74.85445611847095
sg_39352,PTGER3,53.762197411013105,99.13157702175882
sg_7800,CD9,209.5730102781159,153.75509905415655
sg_49052,STOM,125.4451272923639,113.29323088201008
sg_36020,PAQR3,103.54200982861782,115.3163242906174
sg_54783,TPI1,171.24255471656025,224.56336835541285
sg_13592,DRAM1,387.7847387331408,366.1799069579254
sg_7564,CD5,201.60824029129913,137.57035178529796
sg_13047,DMRT2,301.16786512650856,291.3254508394545
sg_55240,TRPM2,159.29539973633513,68.78517589264898
sg_16422,FBLN2,144.3614560110537,135.54725837669062
sg_17235,FOCAD,96.07503796597712,78.9006429356856
sg_20430,GRAMD2,190.6566815594261,228.6095551726275
sg_22990,IL12A,275.7801607935302,297.39473106527646
sg_14112,EEF1E1,47.29082179672449,72.83136270986363
sg_617,AC244517.1,134.9032916517088,103.17776383897346
sg_36833,PDGFRB,126.93852166489205,117.33941769922473
sg_52842,TMEM223,398.7362974650138,370.2260937751401
sg_19627,GPR126,206.58622153305961,256.93286289313
sg_39589,PTPRCAP,549.5691290903561,621.0896764424481
sg_32675,NPY1R,257.3616301990164,400.57249490424994
sg_34471,OR4D9,90.5992586000406,66.76208248404166
sg_1503,AGER,112.00457793961063,157.8012858713712
sg_45603,SLC35B1,16.925136221985607,22.254027494680553
sg_23140,IL18RAP,48.28641804507658,62.71589566682701
sg_50806,THBS2,169.25136221985605,206.35552767794692
sg_11925,CYP2J2,128.92971416159622,97.10848361315149
sg_9711,CLPSL1,101.05301920773759,167.9167529144078
sg_21684,HLA-H,358.9124475309301,374.2722805923547
sg_57485,WLS,137.39228227258903,143.63963201111991
sg_40171,RCAN2,87.61246985498431,113.29323088201008
sg_9673,CLN5,179.70512282755305,184.10150018326638
sg_44089,SLC16A12,90.5992586000406,50.57733521518307
sg_51492,TMED2,126.440723540716,155.77819246276385
sg_44378,SLC1A4,259.3528226957206,222.5402749468055
sg_3827,ATP9A,155.81081286710278,117.33941769922473
sg_23364,IL4R,184.1853059451375,163.87056609719315
sg_18452,GDPD4,337.009330067184,327.7411321943863
sg_43577,SIGLEC6,400.22969183754196,329.76422560299363
sg_17963,GAL3ST1,140.87686914182137,109.24704406479543
sg_21004,GZMK,202.60383653965124,147.68581882833456
sg_37624,PKD1L2,195.13686467701052,297.39473106527646
sg_26023,LAMC2,290.2163063946355,416.7572421731085
sg_59138,IGHG2,85.12347923410408,115.3163242906174
sg_28917,MCU,312.1194238583816,331.78731901160097
sg_28308,MAG,236.9519071077985,159.8243792799785
sg_42951,SERINC4,299.6744707539804,311.5563849255277
sg_28569,MAPKAPK3,136.39668602423694,186.12459359187372
sg_14189,EFNB2,516.216654770561,489.58860488297216
sg_2257,ANO4,299.1766726298044,384.38774763539135
sg_447,ABHD12,293.2030951396918,343.9258794632449
sg_36293,PCDH8,332.0313488254235,345.9489728718522
sg_38770,PRIMA1,172.23815096491234,139.59344519390527
sg_24746,KCNJ1,461.4588611111958,473.4038576141136
sg_32035,nontargeting,503.7717016661598,436.9881762591817
sg_46780,SLC5A9,223.01355963086917,137.57035178529796
sg_25618,KISS1R,273.788968296826,325.71803878577896
sg_35195,OR6P1,237.94750335615058,321.67185196856434
sg_2718,AREL1,210.07080840229193,169.93984632301513
sg_49018,STK17A,509.7452791562724,341.90278605463755
sg_24144,IZUMO4,286.7317195254032,347.97206628045956
sg_44112,SLC16A1,153.32182224622255,145.66272541972725
sg_18897,GJE1,444.5337248892102,445.080549893611
